timestamp,zone_id,zone_name,flow_rate_lpm,population
2026-01-20 02:16:09.537666,Z002,North Zone,504.56,120000
2026-01-20 02:31:09.537666,Z002,North Zone,285.82,120000
2026-01-20 02:46:09.537666,Z002,North Zone,322.6,120000
2026-01-20 03:01:09.537666,Z002,North Zone,189.03,120000
2026-01-20 03:16:09.537666,Z002,North Zone,150.16,120000
2026-01-20 03:31:09.537666,Z002,North Zone,499.58,120000
2026-01-20 03:46:09.537666,Z002,North Zone,315.3,120000
2026-01-20 04:01:09.537666,Z002,North Zone,343.78,120000
2026-01-20 04:16:09.537666,Z002,North Zone,405.56,120000
2026-01-20 04:31:09.537666,Z002,North Zone,278.26,120000
2026-01-20 04:46:09.537666,Z002,North Zone,451.74,120000
2026-01-20 05:01:09.537666,Z002,North Zone,448.72,120000
2026-01-20 05:16:09.537666,Z002,North Zone,521.82,120000
2026-01-20 05:31:09.537666,Z002,North Zone,192.18,120000
2026-01-20 05:46:09.537666,Z002,North Zone,212.15,120000
2026-01-20 06:01:09.537666,Z002,North Zone,1706.69,120000
2026-01-20 06:16:09.537666,Z002,North Zone,1974.12,120000
2026-01-20 06:31:09.537666,Z002,North Zone,2018.44,120000
2026-01-20 06:46:09.537666,Z002,North Zone,1612.58,120000
2026-01-20 07:01:09.537666,Z002,North Zone,1757.0,120000
2026-01-20 07:16:09.537666,Z002,North Zone,1662.27,120000
2026-01-20 07:31:09.537666,Z002,North Zone,2047.84,120000
2026-01-20 07:46:09.537666,Z002,North Zone,1778.58,120000
2026-01-20 08:01:09.537666,Z002,North Zone,1961.62,120000
2026-01-20 08:16:09.537666,Z002,North Zone,1673.53,120000
2026-01-20 08:31:09.537666,Z002,North Zone,1690.73,120000
2026-01-20 08:46:09.537666,Z002,North Zone,1920.87,120000
2026-01-20 09:01:09.537666,Z002,North Zone,1724.37,120000
2026-01-20 09:16:09.537666,Z002,North Zone,1821.13,120000
2026-01-20 09:31:09.537666,Z002,North Zone,1805.39,120000
2026-01-20 09:46:09.537666,Z002,North Zone,1779.01,120000
2026-01-20 10:01:09.537666,Z002,North Zone,843.84,120000
2026-01-20 10:16:09.537666,Z002,North Zone,848.96,120000
2026-01-20 10:31:09.537666,Z002,North Zone,1070.93,120000
2026-01-20 10:46:09.537666,Z002,North Zone,1024.26,120000
2026-01-20 11:01:09.537666,Z002,North Zone,910.07,120000
2026-01-20 11:16:09.537666,Z002,North Zone,922.46,120000
2026-01-20 11:31:09.537666,Z002,North Zone,1001.18,120000
2026-01-20 11:46:09.537666,Z002,North Zone,853.39,120000
2026-01-20 12:01:09.537666,Z002,North Zone,1062.69,120000
2026-01-20 12:16:09.537666,Z002,North Zone,906.11,120000
2026-01-20 12:31:09.537666,Z002,North Zone,935.07,120000
2026-01-20 12:46:09.537666,Z002,North Zone,1125.36,120000
2026-01-20 13:01:09.537666,Z002,North Zone,1003.92,120000
2026-01-20 13:16:09.537666,Z002,North Zone,1049.3,120000
2026-01-20 13:31:09.537666,Z002,North Zone,1115.88,120000
2026-01-20 13:46:09.537666,Z002,North Zone,897.34,120000
2026-01-20 14:01:09.537666,Z002,North Zone,815.61,120000
2026-01-20 14:16:09.537666,Z002,North Zone,1078.87,120000
2026-01-20 14:31:09.537666,Z002,North Zone,826.46,120000
2026-01-20 14:46:09.537666,Z002,North Zone,1051.02,120000
2026-01-20 15:01:09.537666,Z002,North Zone,796.7,120000
2026-01-20 15:16:09.537666,Z002,North Zone,1099.49,120000
2026-01-20 15:31:09.537666,Z002,North Zone,1210.04,120000
2026-01-20 15:46:09.537666,Z002,North Zone,1125.49,120000
2026-01-20 16:01:09.537666,Z002,North Zone,938.79,120000
2026-01-20 16:16:09.537666,Z002,North Zone,1012.79,120000
2026-01-20 16:31:09.537666,Z002,North Zone,971.57,120000
2026-01-20 16:46:09.537666,Z002,North Zone,1070.37,120000
2026-01-20 17:01:09.537666,Z002,North Zone,1147.7,120000
2026-01-20 17:16:09.537666,Z002,North Zone,1028.28,120000
2026-01-20 17:31:09.537666,Z002,North Zone,1083.56,120000
2026-01-20 17:46:09.537666,Z002,North Zone,885.88,120000
2026-01-20 18:01:09.537666,Z002,North Zone,1590.78,120000
2026-01-20 18:16:09.537666,Z002,North Zone,1687.97,120000
2026-01-20 18:31:09.537666,Z002,North Zone,1606.95,120000
2026-01-20 18:46:09.537666,Z002,North Zone,1883.02,120000
2026-01-20 19:01:09.537666,Z002,North Zone,1794.66,120000
2026-01-20 19:16:09.537666,Z002,North Zone,1733.93,120000
2026-01-20 19:31:09.537666,Z002,North Zone,1858.71,120000
2026-01-20 19:46:09.537666,Z002,North Zone,1868.49,120000
2026-01-20 20:01:09.537666,Z002,North Zone,1853.73,120000
2026-01-20 20:16:09.537666,Z002,North Zone,1869.71,120000
2026-01-20 20:31:09.537666,Z002,North Zone,1497.62,120000
2026-01-20 20:46:09.537666,Z002,North Zone,1381.29,120000
2026-01-20 21:01:09.537666,Z002,North Zone,1965.06,120000
2026-01-20 21:16:09.537666,Z002,North Zone,1723.31,120000
2026-01-20 21:31:09.537666,Z002,North Zone,1469.93,120000
2026-01-20 21:46:09.537666,Z002,North Zone,1652.17,120000
2026-01-20 22:01:09.537666,Z002,North Zone,1007.13,120000
2026-01-20 22:16:09.537666,Z002,North Zone,1837.58,120000
2026-01-20 22:31:09.537666,Z002,North Zone,804.75,120000
2026-01-20 22:46:09.537666,Z002,North Zone,861.37,120000
2026-01-20 23:01:09.537666,Z002,North Zone,905.63,120000
2026-01-20 23:16:09.537666,Z002,North Zone,901.68,120000
2026-01-20 23:31:09.537666,Z002,North Zone,879.99,120000
2026-01-20 23:46:09.537666,Z002,North Zone,898.49,120000
2026-01-21 00:01:09.537666,Z002,North Zone,379.22,120000
2026-01-21 00:16:09.537666,Z002,North Zone,416.0,120000
2026-01-21 00:31:09.537666,Z002,North Zone,528.85,120000
2026-01-21 00:46:09.537666,Z002,North Zone,416.58,120000
2026-01-21 01:01:09.537666,Z002,North Zone,428.88,120000
2026-01-21 01:16:09.537666,Z002,North Zone,444.84,120000
2026-01-21 01:31:09.537666,Z002,North Zone,360.33,120000
2026-01-21 01:46:09.537666,Z002,North Zone,232.69,120000
2026-01-21 02:01:09.537666,Z002,North Zone,423.25,120000
2026-01-21 02:16:09.537666,Z002,North Zone,466.13,120000
2026-01-21 02:31:09.537666,Z002,North Zone,247.28,120000
2026-01-21 02:46:09.537666,Z002,North Zone,528.26,120000
2026-01-21 03:01:09.537666,Z002,North Zone,502.68,120000
2026-01-21 03:16:09.537666,Z002,North Zone,399.67,120000
2026-01-21 03:31:09.537666,Z002,North Zone,488.5,120000
2026-01-21 03:46:09.537666,Z002,North Zone,410.33,120000
2026-01-21 04:01:09.537666,Z002,North Zone,119.02,120000
2026-01-21 04:16:09.537666,Z002,North Zone,444.5,120000
2026-01-21 04:31:09.537666,Z002,North Zone,39.04,120000
2026-01-21 04:46:09.537666,Z002,North Zone,30.4,120000
2026-01-21 05:01:09.537666,Z002,North Zone,365.9,120000
2026-01-21 05:16:09.537666,Z002,North Zone,259.46,120000
2026-01-21 05:31:09.537666,Z002,North Zone,479.12,120000
2026-01-21 05:46:09.537666,Z002,North Zone,506.01,120000
2026-01-21 06:01:09.537666,Z002,North Zone,1759.3,120000
2026-01-21 06:16:09.537666,Z002,North Zone,1735.39,120000
2026-01-21 06:31:09.537666,Z002,North Zone,1669.89,120000
2026-01-21 06:46:09.537666,Z002,North Zone,1743.0,120000
2026-01-21 07:01:09.537666,Z002,North Zone,1697.33,120000
2026-01-21 07:16:09.537666,Z002,North Zone,1762.47,120000
2026-01-21 07:31:09.537666,Z002,North Zone,1811.79,120000
2026-01-21 07:46:09.537666,Z002,North Zone,2013.59,120000
2026-01-21 08:01:09.537666,Z002,North Zone,1849.96,120000
2026-01-21 08:16:09.537666,Z002,North Zone,1729.91,120000
2026-01-21 08:31:09.537666,Z002,North Zone,2008.1,120000
2026-01-21 08:46:09.537666,Z002,North Zone,1892.26,120000
2026-01-21 09:01:09.537666,Z002,North Zone,1770.75,120000
2026-01-21 09:16:09.537666,Z002,North Zone,1806.08,120000
2026-01-21 09:31:09.537666,Z002,North Zone,1781.15,120000
2026-01-21 09:46:09.537666,Z002,North Zone,1674.05,120000
2026-01-21 10:01:09.537666,Z002,North Zone,1002.87,120000
2026-01-21 10:16:09.537666,Z002,North Zone,1040.24,120000
2026-01-21 10:31:09.537666,Z002,North Zone,1024.55,120000
2026-01-21 10:46:09.537666,Z002,North Zone,757.07,120000
2026-01-21 11:01:09.537666,Z002,North Zone,729.65,120000
2026-01-21 11:16:09.537666,Z002,North Zone,1028.54,120000
2026-01-21 11:31:09.537666,Z002,North Zone,1046.89,120000
2026-01-21 11:46:09.537666,Z002,North Zone,868.01,120000
2026-01-21 12:01:09.537666,Z002,North Zone,845.12,120000
2026-01-21 12:16:09.537666,Z002,North Zone,907.47,120000
2026-01-21 12:31:09.537666,Z002,North Zone,1030.05,120000
2026-01-21 12:46:09.537666,Z002,North Zone,1256.83,120000
2026-01-21 13:01:09.537666,Z002,North Zone,894.26,120000
2026-01-21 13:16:09.537666,Z002,North Zone,1097.82,120000
2026-01-21 13:31:09.537666,Z002,North Zone,873.77,120000
2026-01-21 13:46:09.537666,Z002,North Zone,766.05,120000
2026-01-21 14:01:09.537666,Z002,North Zone,948.33,120000
2026-01-21 14:16:09.537666,Z002,North Zone,1042.26,120000
2026-01-21 14:31:09.537666,Z002,North Zone,994.84,120000
2026-01-21 14:46:09.537666,Z002,North Zone,1084.37,120000
2026-01-21 15:01:09.537666,Z002,North Zone,1087.97,120000
2026-01-21 15:16:09.537666,Z002,North Zone,1096.92,120000
2026-01-21 15:31:09.537666,Z002,North Zone,862.89,120000
2026-01-21 15:46:09.537666,Z002,North Zone,1083.62,120000
2026-01-21 16:01:09.537666,Z002,North Zone,903.08,120000
2026-01-21 16:16:09.537666,Z002,North Zone,810.95,120000
2026-01-21 16:31:09.537666,Z002,North Zone,1004.43,120000
2026-01-21 16:46:09.537666,Z002,North Zone,926.83,120000
2026-01-21 17:01:09.537666,Z002,North Zone,952.77,120000
2026-01-21 17:16:09.537666,Z002,North Zone,955.6,120000
2026-01-21 17:31:09.537666,Z002,North Zone,928.09,120000
2026-01-21 17:46:09.537666,Z002,North Zone,849.64,120000
2026-01-21 18:01:09.537666,Z002,North Zone,1555.24,120000
2026-01-21 18:16:09.537666,Z002,North Zone,1734.36,120000
2026-01-21 18:31:09.537666,Z002,North Zone,1497.52,120000
2026-01-21 18:46:09.537666,Z002,North Zone,1324.42,120000
2026-01-21 19:01:09.537666,Z002,North Zone,1750.86,120000
2026-01-21 19:16:09.537666,Z002,North Zone,1589.58,120000
2026-01-21 19:31:09.537666,Z002,North Zone,1633.73,120000
2026-01-21 19:46:09.537666,Z002,North Zone,1698.93,120000
2026-01-21 20:01:09.537666,Z002,North Zone,1624.74,120000
2026-01-21 20:16:09.537666,Z002,North Zone,1450.55,120000
2026-01-21 20:31:09.537666,Z002,North Zone,1668.85,120000
2026-01-21 20:46:09.537666,Z002,North Zone,1591.81,120000
2026-01-21 21:01:09.537666,Z002,North Zone,1589.4,120000
2026-01-21 21:16:09.537666,Z002,North Zone,1681.51,120000
2026-01-21 21:31:09.537666,Z002,North Zone,1619.5,120000
2026-01-21 21:46:09.537666,Z002,North Zone,1602.25,120000
2026-01-21 22:01:09.537666,Z002,North Zone,1097.18,120000
2026-01-21 22:16:09.537666,Z002,North Zone,921.81,120000
2026-01-21 22:31:09.537666,Z002,North Zone,1015.32,120000
2026-01-21 22:46:09.537666,Z002,North Zone,1110.86,120000
2026-01-21 23:01:09.537666,Z002,North Zone,1048.26,120000
2026-01-21 23:16:09.537666,Z002,North Zone,977.36,120000
2026-01-21 23:31:09.537666,Z002,North Zone,956.45,120000
2026-01-21 23:46:09.537666,Z002,North Zone,1043.72,120000
2026-01-22 00:01:09.537666,Z002,North Zone,244.33,120000
2026-01-22 00:16:09.537666,Z002,North Zone,267.83,120000
2026-01-22 00:31:09.537666,Z002,North Zone,351.18,120000
2026-01-22 00:46:09.537666,Z002,North Zone,310.69,120000
2026-01-22 01:01:09.537666,Z002,North Zone,396.94,120000
2026-01-22 01:16:09.537666,Z002,North Zone,281.41,120000
2026-01-22 01:31:09.537666,Z002,North Zone,444.15,120000
2026-01-22 01:46:09.537666,Z002,North Zone,324.28,120000
2026-01-22 02:01:09.537666,Z002,North Zone,370.11,120000
2026-01-22 02:16:09.537666,Z002,North Zone,381.92,120000
2026-01-22 02:31:09.537666,Z002,North Zone,324.64,120000
2026-01-22 02:46:09.537666,Z002,North Zone,446.77,120000
2026-01-22 03:01:09.537666,Z002,North Zone,227.03,120000
2026-01-22 03:16:09.537666,Z002,North Zone,429.32,120000
2026-01-22 03:31:09.537666,Z002,North Zone,181.59,120000
2026-01-22 03:46:09.537666,Z002,North Zone,353.1,120000
2026-01-22 04:01:09.537666,Z002,North Zone,253.9,120000
2026-01-22 04:16:09.537666,Z002,North Zone,677.71,120000
2026-01-22 04:31:09.537666,Z002,North Zone,335.68,120000
2026-01-22 04:46:09.537666,Z002,North Zone,512.4,120000
2026-01-22 05:01:09.537666,Z002,North Zone,419.67,120000
2026-01-22 05:16:09.537666,Z002,North Zone,395.7,120000
2026-01-22 05:31:09.537666,Z002,North Zone,364.04,120000
2026-01-22 05:46:09.537666,Z002,North Zone,444.86,120000
2026-01-22 06:01:09.537666,Z002,North Zone,1696.78,120000
2026-01-22 06:16:09.537666,Z002,North Zone,1852.86,120000
2026-01-22 06:31:09.537666,Z002,North Zone,1744.18,120000
2026-01-22 06:46:09.537666,Z002,North Zone,1792.14,120000
2026-01-22 07:01:09.537666,Z002,North Zone,1725.93,120000
2026-01-22 07:16:09.537666,Z002,North Zone,1929.02,120000
2026-01-22 07:31:09.537666,Z002,North Zone,1668.15,120000
2026-01-22 07:46:09.537666,Z002,North Zone,1766.81,120000
2026-01-22 08:01:09.537666,Z002,North Zone,1706.57,120000
2026-01-22 08:16:09.537666,Z002,North Zone,1707.28,120000
2026-01-22 08:31:09.537666,Z002,North Zone,1744.65,120000
2026-01-22 08:46:09.537666,Z002,North Zone,1733.15,120000
2026-01-22 09:01:09.537666,Z002,North Zone,1561.27,120000
2026-01-22 09:16:09.537666,Z002,North Zone,1598.68,120000
2026-01-22 09:31:09.537666,Z002,North Zone,1833.83,120000
2026-01-22 09:46:09.537666,Z002,North Zone,1650.73,120000
2026-01-22 10:01:09.537666,Z002,North Zone,867.19,120000
2026-01-22 10:16:09.537666,Z002,North Zone,973.36,120000
2026-01-22 10:31:09.537666,Z002,North Zone,871.34,120000
2026-01-22 10:46:09.537666,Z002,North Zone,872.43,120000
2026-01-22 11:01:09.537666,Z002,North Zone,967.35,120000
2026-01-22 11:16:09.537666,Z002,North Zone,790.42,120000
2026-01-22 11:31:09.537666,Z002,North Zone,954.31,120000
2026-01-22 11:46:09.537666,Z002,North Zone,966.46,120000
2026-01-22 12:01:09.537666,Z002,North Zone,757.77,120000
2026-01-22 12:16:09.537666,Z002,North Zone,1145.92,120000
2026-01-22 12:31:09.537666,Z002,North Zone,979.53,120000
2026-01-22 12:46:09.537666,Z002,North Zone,846.2,120000
2026-01-22 13:01:09.537666,Z002,North Zone,1002.26,120000
2026-01-22 13:16:09.537666,Z002,North Zone,948.04,120000
2026-01-22 13:31:09.537666,Z002,North Zone,857.82,120000
2026-01-22 13:46:09.537666,Z002,North Zone,1017.84,120000
2026-01-22 14:01:09.537666,Z002,North Zone,963.18,120000
2026-01-22 14:16:09.537666,Z002,North Zone,1047.42,120000
2026-01-22 14:31:09.537666,Z002,North Zone,825.25,120000
2026-01-22 14:46:09.537666,Z002,North Zone,890.58,120000
2026-01-22 15:01:09.537666,Z002,North Zone,962.91,120000
2026-01-22 15:16:09.537666,Z002,North Zone,876.55,120000
2026-01-22 15:31:09.537666,Z002,North Zone,908.44,120000
2026-01-22 15:46:09.537666,Z002,North Zone,781.51,120000
2026-01-22 16:01:09.537666,Z002,North Zone,1148.08,120000
2026-01-22 16:16:09.537666,Z002,North Zone,966.89,120000
2026-01-22 16:31:09.537666,Z002,North Zone,1001.22,120000
2026-01-22 16:46:09.537666,Z002,North Zone,1040.44,120000
2026-01-22 17:01:09.537666,Z002,North Zone,901.54,120000
2026-01-22 17:16:09.537666,Z002,North Zone,871.36,120000
2026-01-22 17:31:09.537666,Z002,North Zone,978.84,120000
2026-01-22 17:46:09.537666,Z002,North Zone,1033.41,120000
2026-01-22 18:01:09.537666,Z002,North Zone,1541.83,120000
2026-01-22 18:16:09.537666,Z002,North Zone,1645.23,120000
2026-01-22 18:31:09.537666,Z002,North Zone,1751.61,120000
2026-01-22 18:46:09.537666,Z002,North Zone,1837.84,120000
2026-01-22 19:01:09.537666,Z002,North Zone,1728.25,120000
2026-01-22 19:16:09.537666,Z002,North Zone,1863.09,120000
2026-01-22 19:31:09.537666,Z002,North Zone,1722.48,120000
2026-01-22 19:46:09.537666,Z002,North Zone,1840.27,120000
2026-01-22 20:01:09.537666,Z002,North Zone,1779.23,120000
2026-01-22 20:16:09.537666,Z002,North Zone,1396.37,120000
2026-01-22 20:31:09.537666,Z002,North Zone,2648.36,120000
2026-01-22 20:46:09.537666,Z002,North Zone,1612.24,120000
2026-01-22 21:01:09.537666,Z002,North Zone,1770.69,120000
2026-01-22 21:16:09.537666,Z002,North Zone,1653.63,120000
2026-01-22 21:31:09.537666,Z002,North Zone,1590.79,120000
2026-01-22 21:46:09.537666,Z002,North Zone,1620.63,120000
2026-01-22 22:01:09.537666,Z002,North Zone,1115.59,120000
2026-01-22 22:16:09.537666,Z002,North Zone,1054.48,120000
2026-01-22 22:31:09.537666,Z002,North Zone,1119.52,120000
2026-01-22 22:46:09.537666,Z002,North Zone,963.7,120000
2026-01-22 23:01:09.537666,Z002,North Zone,967.41,120000
2026-01-22 23:16:09.537666,Z002,North Zone,1019.51,120000
2026-01-22 23:31:09.537666,Z002,North Zone,943.52,120000
2026-01-22 23:46:09.537666,Z002,North Zone,858.29,120000
2026-01-23 00:01:09.537666,Z002,North Zone,262.97,120000
2026-01-23 00:16:09.537666,Z002,North Zone,63.74,120000
2026-01-23 00:31:09.537666,Z002,North Zone,298.06,120000
2026-01-23 00:46:09.537666,Z002,North Zone,328.07,120000
2026-01-23 01:01:09.537666,Z002,North Zone,294.28,120000
2026-01-23 01:16:09.537666,Z002,North Zone,215.37,120000
2026-01-23 01:31:09.537666,Z002,North Zone,384.37,120000
2026-01-23 01:46:09.537666,Z002,North Zone,320.38,120000
2026-01-23 02:01:09.537666,Z002,North Zone,303.62,120000
2026-01-23 02:16:09.537666,Z002,North Zone,359.37,120000
2026-01-23 02:31:09.537666,Z002,North Zone,117.26,120000
2026-01-23 02:46:09.537666,Z002,North Zone,647.65,120000
2026-01-23 03:01:09.537666,Z002,North Zone,300.42,120000
2026-01-23 03:16:09.537666,Z002,North Zone,409.28,120000
2026-01-23 03:31:09.537666,Z002,North Zone,517.57,120000
2026-01-23 03:46:09.537666,Z002,North Zone,437.23,120000
2026-01-23 04:01:09.537666,Z002,North Zone,273.71,120000
2026-01-23 04:16:09.537666,Z002,North Zone,372.9,120000
2026-01-23 04:31:09.537666,Z002,North Zone,429.14,120000
2026-01-23 04:46:09.537666,Z002,North Zone,643.6,120000
2026-01-23 05:01:09.537666,Z002,North Zone,108.48,120000
2026-01-23 05:16:09.537666,Z002,North Zone,439.32,120000
2026-01-23 05:31:09.537666,Z002,North Zone,413.24,120000
2026-01-23 05:46:09.537666,Z002,North Zone,139.84,120000
2026-01-23 06:01:09.537666,Z002,North Zone,1834.83,120000
2026-01-23 06:16:09.537666,Z002,North Zone,1470.2,120000
2026-01-23 06:31:09.537666,Z002,North Zone,1665.53,120000
2026-01-23 06:46:09.537666,Z002,North Zone,1762.38,120000
2026-01-23 07:01:09.537666,Z002,North Zone,1654.23,120000
2026-01-23 07:16:09.537666,Z002,North Zone,1868.84,120000
2026-01-23 07:31:09.537666,Z002,North Zone,1724.17,120000
2026-01-23 07:46:09.537666,Z002,North Zone,2019.93,120000
2026-01-23 08:01:09.537666,Z002,North Zone,1800.65,120000
2026-01-23 08:16:09.537666,Z002,North Zone,2033.72,120000
2026-01-23 08:31:09.537666,Z002,North Zone,1783.42,120000
2026-01-23 08:46:09.537666,Z002,North Zone,1676.33,120000
2026-01-23 09:01:09.537666,Z002,North Zone,1862.32,120000
2026-01-23 09:16:09.537666,Z002,North Zone,1809.1,120000
2026-01-23 09:31:09.537666,Z002,North Zone,1744.61,120000
2026-01-23 09:46:09.537666,Z002,North Zone,1758.46,120000
2026-01-23 10:01:09.537666,Z002,North Zone,830.63,120000
2026-01-23 10:16:09.537666,Z002,North Zone,1163.79,120000
2026-01-23 10:31:09.537666,Z002,North Zone,1065.12,120000
2026-01-23 10:46:09.537666,Z002,North Zone,936.18,120000
2026-01-23 11:01:09.537666,Z002,North Zone,781.14,120000
2026-01-23 11:16:09.537666,Z002,North Zone,971.11,120000
2026-01-23 11:31:09.537666,Z002,North Zone,1032.86,120000
2026-01-23 11:46:09.537666,Z002,North Zone,862.41,120000
2026-01-23 12:01:09.537666,Z002,North Zone,969.79,120000
2026-01-23 12:16:09.537666,Z002,North Zone,1072.55,120000
2026-01-23 12:31:09.537666,Z002,North Zone,1065.67,120000
2026-01-23 12:46:09.537666,Z002,North Zone,974.39,120000
2026-01-23 13:01:09.537666,Z002,North Zone,846.01,120000
2026-01-23 13:16:09.537666,Z002,North Zone,941.93,120000
2026-01-23 13:31:09.537666,Z002,North Zone,896.96,120000
2026-01-23 13:46:09.537666,Z002,North Zone,848.93,120000
2026-01-23 14:01:09.537666,Z002,North Zone,881.45,120000
2026-01-23 14:16:09.537666,Z002,North Zone,903.56,120000
2026-01-23 14:31:09.537666,Z002,North Zone,1057.92,120000
2026-01-23 14:46:09.537666,Z002,North Zone,929.92,120000
2026-01-23 15:01:09.537666,Z002,North Zone,1149.33,120000
2026-01-23 15:16:09.537666,Z002,North Zone,764.98,120000
2026-01-23 15:31:09.537666,Z002,North Zone,883.0,120000
2026-01-23 15:46:09.537666,Z002,North Zone,804.39,120000
2026-01-23 16:01:09.537666,Z002,North Zone,1073.2,120000
2026-01-23 16:16:09.537666,Z002,North Zone,639.02,120000
2026-01-23 16:31:09.537666,Z002,North Zone,910.13,120000
2026-01-23 16:46:09.537666,Z002,North Zone,688.6,120000
2026-01-23 17:01:09.537666,Z002,North Zone,804.65,120000
2026-01-23 17:16:09.537666,Z002,North Zone,1106.63,120000
2026-01-23 17:31:09.537666,Z002,North Zone,853.27,120000
2026-01-23 17:46:09.537666,Z002,North Zone,786.91,120000
2026-01-23 18:01:09.537666,Z002,North Zone,1755.41,120000
2026-01-23 18:16:09.537666,Z002,North Zone,2801.36,120000
2026-01-23 18:31:09.537666,Z002,North Zone,2001.53,120000
2026-01-23 18:46:09.537666,Z002,North Zone,1769.42,120000
2026-01-23 19:01:09.537666,Z002,North Zone,1738.14,120000
2026-01-23 19:16:09.537666,Z002,North Zone,1711.33,120000
2026-01-23 19:31:09.537666,Z002,North Zone,1637.24,120000
2026-01-23 19:46:09.537666,Z002,North Zone,1732.76,120000
2026-01-23 20:01:09.537666,Z002,North Zone,1632.63,120000
2026-01-23 20:16:09.537666,Z002,North Zone,1777.59,120000
2026-01-23 20:31:09.537666,Z002,North Zone,1720.65,120000
2026-01-23 20:46:09.537666,Z002,North Zone,1617.91,120000
2026-01-23 21:01:09.537666,Z002,North Zone,1491.04,120000
2026-01-23 21:16:09.537666,Z002,North Zone,1724.8,120000
2026-01-23 21:31:09.537666,Z002,North Zone,1655.94,120000
2026-01-23 21:46:09.537666,Z002,North Zone,1601.95,120000
2026-01-23 22:01:09.537666,Z002,North Zone,837.8,120000
2026-01-23 22:16:09.537666,Z002,North Zone,1033.04,120000
2026-01-23 22:31:09.537666,Z002,North Zone,784.91,120000
2026-01-23 22:46:09.537666,Z002,North Zone,1135.2,120000
2026-01-23 23:01:09.537666,Z002,North Zone,949.96,120000
2026-01-23 23:16:09.537666,Z002,North Zone,740.76,120000
2026-01-23 23:31:09.537666,Z002,North Zone,758.9,120000
2026-01-23 23:46:09.537666,Z002,North Zone,927.45,120000
2026-01-24 00:01:09.537666,Z002,North Zone,304.87,120000
2026-01-24 00:16:09.537666,Z002,North Zone,387.99,120000
2026-01-24 00:31:09.537666,Z002,North Zone,436.53,120000
2026-01-24 00:46:09.537666,Z002,North Zone,146.65,120000
2026-01-24 01:01:09.537666,Z002,North Zone,426.87,120000
2026-01-24 01:16:09.537666,Z002,North Zone,507.44,120000
2026-01-24 01:31:09.537666,Z002,North Zone,231.78,120000
2026-01-24 01:46:09.537666,Z002,North Zone,377.91,120000
2026-01-24 02:01:09.537666,Z002,North Zone,348.82,120000
2026-01-24 02:16:09.537666,Z002,North Zone,296.84,120000
2026-01-24 02:31:09.537666,Z002,North Zone,251.5,120000
2026-01-24 02:46:09.537666,Z002,North Zone,432.49,120000
2026-01-24 03:01:09.537666,Z002,North Zone,350.72,120000
2026-01-24 03:16:09.537666,Z002,North Zone,420.38,120000
2026-01-24 03:31:09.537666,Z002,North Zone,246.76,120000
2026-01-24 03:46:09.537666,Z002,North Zone,510.63,120000
2026-01-24 04:01:09.537666,Z002,North Zone,398.28,120000
2026-01-24 04:16:09.537666,Z002,North Zone,183.01,120000
2026-01-24 04:31:09.537666,Z002,North Zone,570.03,120000
2026-01-24 04:46:09.537666,Z002,North Zone,282.82,120000
2026-01-24 05:01:09.537666,Z002,North Zone,478.03,120000
2026-01-24 05:16:09.537666,Z002,North Zone,167.99,120000
2026-01-24 05:31:09.537666,Z002,North Zone,381.52,120000
2026-01-24 05:46:09.537666,Z002,North Zone,248.6,120000
2026-01-24 06:01:09.537666,Z002,North Zone,1936.49,120000
2026-01-24 06:16:09.537666,Z002,North Zone,1884.32,120000
2026-01-24 06:31:09.537666,Z002,North Zone,1940.86,120000
2026-01-24 06:46:09.537666,Z002,North Zone,1692.91,120000
2026-01-24 07:01:09.537666,Z002,North Zone,1727.61,120000
2026-01-24 07:16:09.537666,Z002,North Zone,1859.84,120000
2026-01-24 07:31:09.537666,Z002,North Zone,1813.22,120000
2026-01-24 07:46:09.537666,Z002,North Zone,1713.74,120000
2026-01-24 08:01:09.537666,Z002,North Zone,1787.06,120000
2026-01-24 08:16:09.537666,Z002,North Zone,2012.85,120000
2026-01-24 08:31:09.537666,Z002,North Zone,1833.88,120000
2026-01-24 08:46:09.537666,Z002,North Zone,1699.37,120000
2026-01-24 09:01:09.537666,Z002,North Zone,1581.6,120000
2026-01-24 09:16:09.537666,Z002,North Zone,1896.48,120000
2026-01-24 09:31:09.537666,Z002,North Zone,1616.59,120000
2026-01-24 09:46:09.537666,Z002,North Zone,1875.44,120000
2026-01-24 10:01:09.537666,Z002,North Zone,831.64,120000
2026-01-24 10:16:09.537666,Z002,North Zone,964.95,120000
2026-01-24 10:31:09.537666,Z002,North Zone,889.49,120000
2026-01-24 10:46:09.537666,Z002,North Zone,891.91,120000
2026-01-24 11:01:09.537666,Z002,North Zone,1031.57,120000
2026-01-24 11:16:09.537666,Z002,North Zone,869.02,120000
2026-01-24 11:31:09.537666,Z002,North Zone,889.81,120000
2026-01-24 11:46:09.537666,Z002,North Zone,881.63,120000
2026-01-24 12:01:09.537666,Z002,North Zone,1091.24,120000
2026-01-24 12:16:09.537666,Z002,North Zone,1108.09,120000
2026-01-24 12:31:09.537666,Z002,North Zone,912.04,120000
2026-01-24 12:46:09.537666,Z002,North Zone,790.82,120000
2026-01-24 13:01:09.537666,Z002,North Zone,807.85,120000
2026-01-24 13:16:09.537666,Z002,North Zone,956.25,120000
2026-01-24 13:31:09.537666,Z002,North Zone,978.82,120000
